timestamp, temp, humi, 
1567208402.26, -24.318754, 5.329858
1567208403.27, -24.36808, 5.338527
1567208404.27, -24.415953, 5.34363
1567208405.27, -24.482334, 5.355911
1567208406.27, -24.51576, 5.365831
1567208407.27, -24.516335, 5.371489
1567208408.28, -24.571058, 5.385878
1567208409.28, -24.613976, 5.395286
1567208410.28, -24.68157, 5.408546
1567208411.29, -24.732565, 5.41648
1567208412.29, -24.768808, 5.42833
1567208413.29, -24.810637, 5.438341
1567208414.29, -24.858829, 5.448454
1567208415.3, -24.902969, 5.459158
1567208416.3, -24.961487, 5.46909
1567208417.3, -25.000731, 5.476743
1567208418.3, -25.042664, 5.484811
1567208419.3, -25.09317, 5.495992
1567208420.31, -25.135569, 5.506888
1567208421.31, -25.184671, 5.518344
1567208422.31, -25.21714, 5.52905
1567208423.31, -25.282288, 5.54117
1567208424.32, -25.317093, 5.551395
1567208425.32, -25.353201, 5.5623
1567208426.32, -25.39924, 5.573496
1567208427.32, -25.437885, 5.58179
1567208428.32, -25.478445, 5.590304
1567208429.33, -25.519136, 5.60212
1567208430.33, -25.56678, 5.612506
1567208431.33, -25.607018, 5.624701
1567208432.33, -25.636604, 5.635513
1567208433.33, -25.670292, 5.648609
1567208434.34, -25.723309, 5.65872
1567208435.34, -25.743637, 5.661692
1567208436.34, -25.778168, 5.671021
1567208437.34, -25.801353, 5.682649
1567208438.34, -25.836767, 5.694971
1567208439.35, -25.863256, 5.706104
1567208440.35, -25.899063, 5.716195
1567208441.35, -25.937784, 5.728523
1567208442.35, -25.964348, 5.740713
1567208443.35, -26.017939, 5.750952
1567208444.36, -26.031181, 5.762282
1567208445.36, -26.069925, 5.77463
1567208446.36, -26.092751, 5.786358
1567208447.36, -26.107327, 5.79546
1567208448.37, -26.130369, 5.808115
1567208449.37, -26.152706, 5.81912
1567208450.37, -26.187803, 5.830741
1567208451.37, -26.195467, 5.847641
1567208452.37, -26.230698, 5.857538
1567208453.38, -26.253689, 5.869329
1567208454.38, -26.271416, 5.887869
1567208455.38, -26.277735, 5.897514
1567208456.38, -26.294149, 5.909725
1567208457.38, -26.318565, 5.919053
1567208458.39, -26.334526, 5.932786
1567208459.39, -26.364389, 5.946275
1567208460.39, -26.374189, 5.959529
1567208461.39, -26.406878, 5.974947
1567208462.4, -26.401848, 5.982927
1567208463.4, -26.417847, 5.995312
1567208464.4, -26.436035, 6.007193
1567208465.4, -26.450279, 6.022192
1567208466.4, -26.452644, 6.037186
1567208467.41, -26.481773, 6.048325
1567208468.41, -26.501011, 6.060765
1567208469.41, -26.548719, 6.073558
1567208470.41, -26.557762, 6.088413
1567208471.41, -26.556492, 6.103663
1567208472.42, -26.570028, 6.125586
1567208473.42, -26.597198, 6.138479
1567208474.42, -26.619041, 6.151037
1567208475.42, -26.654192, 6.1673
1567208476.42, -26.67436, 6.178338
1567208477.43, -26.699608, 6.19173
1567208478.43, -26.715868, 6.204584
1567208479.43, -26.740404, 6.219542
1567208480.43, -26.781054, 6.233786
1567208481.44, -26.791908, 6.249355
1567208482.44, -26.820852, 6.264532
1567208483.44, -26.851383, 6.27567
1567208484.44, -26.864929, 6.295057
1567208485.45, -26.908438, 6.312579
1567208486.45, -26.922684, 6.326755
1567208487.45, -26.94886, 6.342347
1567208488.45, -26.974148, 6.357086
1567208489.45, -26.994371, 6.372564
1567208490.46, -27.012993, 6.374934
1567208491.46, -27.048292, 6.386273
1567208492.46, -27.074938, 6.400276
1567208493.46, -27.099068, 6.415319
1567208494.46, -27.113707, 6.431997
1567208495.47, -27.137726, 6.448824
1567208496.47, -27.163315, 6.463202
1567208497.47, -27.174425, 6.476409
1567208498.47, -27.19735, 6.493233
1567208499.48, -27.206949, 6.507848
1567208500.48, -27.233833, 6.523397
1567208501.48, -27.237465, 6.532711
1567208502.48, -27.265251, 6.545944
1567208503.48, -27.281898, 6.560888
1567208504.49, -27.312033, 6.578332
1567208505.49, -27.325731, 6.593802
1567208506.49, -27.338829, 6.608278
1567208507.49, -27.365143, 6.623738
1567208508.5, -27.382792, 6.63853
1567208509.5, -27.397186, 6.653733
1567208510.5, -27.418234, 6.667784
1567208511.5, -27.430725, 6.682041
1567208512.5, -27.461285, 6.698911
1567208513.51, -27.475639, 6.712842
1567208514.51, -27.50248, 6.727974
1567208515.51, -27.524727, 6.744125
1567208516.51, -27.561388, 6.759344
1567208517.51, -27.576656, 6.766769
1567208518.52, -27.593422, 6.781973
1567208519.52, -27.618078, 6.794755
1567208520.52, -27.634483, 6.807872
1567208521.52, -27.669224, 6.819227
1567208522.53, -27.693558, 6.835801
1567208523.53, -27.708017, 6.84987
1567208524.53, -27.737198, 6.866114
1567208525.53, -27.764969, 6.886194
1567208526.54, -27.791887, 6.90496
1567208527.54, -27.824438, 6.914272
1567208528.54, -27.838959, 6.926456
1567208529.54, -27.874731, 6.942426
1567208530.54, -27.88974, 6.957461
1567208531.55, -27.924295, 6.978814
1567208532.55, -27.95055, 6.988594
1567208533.55, -27.976355, 7.008847
1567208534.55, -28.006426, 7.019733
1567208535.55, -28.028336, 7.039135
1567208536.55, -28.053354, 7.055932
1567208537.56, -28.076378, 7.068182
1567208538.56, -28.094265, 7.079233
1567208539.56, -28.10763, 7.095028
1567208540.56, -28.14106, 7.11319
1567208541.56, -28.155067, 7.124712
1567208542.57, -28.161501, 7.140126
1567208543.57, -28.175735, 7.158859
1567208544.57, -28.196962, 7.169622
1567208545.57, -28.209486, 7.176967
1567208546.58, -28.230843, 7.191889
1567208547.58, -28.239534, 7.209227
1567208548.58, -28.254904, 7.222759
1567208549.58, -28.280657, 7.238127
1567208550.58, -28.285183, 7.258679
1567208551.59, -28.298632, 7.27636
1567208552.59, -28.325466, 7.291394
